gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
female,29,21,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,25,10,25,5,10,25,4,7,8,5,8,7,10,40,20,20,0,10,6,10,5,9,3,6,8,8,5,8,5,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,5,4,0,0,1,0
female,29,26,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,24,16,28,14,8,10,5,6,7,3,6,6,10,40,20,20,0,10,6,10,5,9,3,7,7,8,8,7,6,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,5,0,0,0,0
female,29,25,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,60,20,0,20,0,0,5,5,5,5,?,?,10,40,20,20,0,10,6,10,5,9,3,8,7,8,7,6,7,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,8,4,0,1,0,0
female,29,32,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,25,15,20,25,10,5,5,5,6,7,7,2,10,40,20,20,0,10,6,10,5,9,3,6,8,8,8,8,3,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,3,0,0,1,0
female,29,25,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,27,15,28,10,10,10,6,8,9,3,7,4,10,40,20,20,0,10,6,10,5,9,3,7,7,8,7,6,4,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,2,0,0,0,0
female,29,25,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,25,20,30,15,5,5,3,7,7,5,7,4,10,40,20,20,0,10,6,10,5,9,3,6,9,9,7,6,6,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,6,0,0,0,0
female,29,27,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,20,20,20,15,5,20,6,7,7,5,3,4,10,40,20,20,0,10,6,10,5,9,3,6,7,8,7,6,7,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,4,0,0,1,0
female,29,23,European/Caucasian-American,'Black/African American',1,10,Psychology,25,15,20,20,10,10,7,7,7,7,7,7,10,40,20,20,0,10,6,10,5,9,3,8,8,7,7,7,6,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,6,6,0,0,1,0
female,29,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,10,Psychology,50,10,10,10,10,10,10,10,10,10,10,10,10,40,20,20,0,10,6,10,5,9,3,6,7,7,7,7,5,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,6,0,0,1,0
female,29,27,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,25,20,25,20,10,0,5,9,?,6,?,?,10,40,20,20,0,10,6,10,5,9,3,8,8,8,6,7,6,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,5,0,0,0,0
female,29,24,European/Caucasian-American,Other,1,10,Psychology,20,20,25,25,5,5,7,7,7,7,7,7,10,40,20,20,0,10,6,10,5,9,3,6,8,8,8,6,5,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,8,4,0,0,1,0
female,29,22,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,10,15,25,15,15,20,7,?,9,7,?,?,10,40,20,20,0,10,6,10,5,9,3,7,9,8,7,6,5,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,8,5,0,0,0,0
female,29,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,10,Psychology,35,40,5,5,7,8,6,8,6,6,5,6,10,40,20,20,0,10,6,10,5,9,3,6,7,8,6,9,4,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,6,3,0,0,1,0
female,29,27,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,20,20,15,25,10,10,4,7,7,6,5,5,10,40,20,20,0,10,6,10,5,9,3,9,8,7,8,6,6,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,2,0,0,0,0
female,29,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,10,Psychology,20,30,10,20,0,20,6,9,9,7,6,8,10,40,20,20,0,10,6,10,5,9,3,8,8,9,8,8,8,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,8,7,0,0,1,0
female,29,34,European/Caucasian-American,European/Caucasian-American,1,10,Psychology,30,10,30,10,5,15,3,5,6,5,6,3,10,40,20,20,0,10,6,10,5,9,3,6,6,7,6,7,5,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,6,2,0,0,0,0
female,29,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,10,Psychology,20,20,15,15,12,18,5,10,9,7,6,6,10,40,20,20,0,10,6,10,5,9,3,7,8,8,7,8,6,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,4,0,0,1,0
female,29,28,European/Caucasian-American,'Black/African American',1,10,Psychology,20,18,20,17,10,15,10,10,10,4,5,4,10,40,20,20,0,10,6,10,5,9,3,10,9,9,6,6,5,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,9,2,0,0,0,0
female,29,28,European/Caucasian-American,'Latino/Hispanic American',1,10,Psychology,23,18,21,18,10,10,3,8,7,4,4,3,10,40,20,20,0,10,6,10,5,9,3,8,8,8,8,8,3,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,?,1,7,3,0,0,0,0
female,26,29,'Black/African American',European/Caucasian-American,9,10,Psychology,30,25,18,18,4,5,2,8,8,9,7,4,20,20,20,10,20,10,8,8,8,8,5,8,10,10,9,10,5,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,8,5,0,1,0,0
female,26,24,'Black/African American','Latino/Hispanic American',9,10,Psychology,30,10,20,20,10,10,7,8,9,9,8,9,20,20,20,10,20,10,8,8,8,8,5,8,9,8,7,8,5,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,7,2,0,1,1,1
female,26,21,'Black/African American',European/Caucasian-American,9,10,Psychology,25,10,25,5,10,25,6,6,7,5,7,7,20,20,20,10,20,10,8,8,8,8,5,5,10,9,7,7,7,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,8,1,0,0,1,0
female,26,26,'Black/African American',European/Caucasian-American,9,10,Psychology,24,16,28,14,8,10,8,5,7,8,7,8,20,20,20,10,20,10,8,8,8,8,5,5,9,7,7,7,3,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,7,0,0,0,1,0
female,26,25,'Black/African American',European/Caucasian-American,9,10,Psychology,60,20,0,20,0,0,6,8,7,8,?,3,20,20,20,10,20,10,8,8,8,8,5,8,8,8,8,8,0,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,7,0,0,0,0,0
female,26,32,'Black/African American',European/Caucasian-American,9,10,Psychology,25,15,20,25,10,5,8,8,8,8,8,2,20,20,20,10,20,10,8,8,8,8,5,4,7,7,7,7,3,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,7,2,0,0,1,0
female,26,25,'Black/African American',European/Caucasian-American,9,10,Psychology,27,15,28,10,10,10,8,8,8,9,6,4,20,20,20,10,20,10,8,8,8,8,5,9,9,8,9,7,5,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,8,2,0,0,0,0
female,26,25,'Black/African American',European/Caucasian-American,9,10,Psychology,25,20,30,15,5,5,6,7,8,8,7,5,20,20,20,10,20,10,8,8,8,8,5,6,9,9,9,7,3,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,8,5,0,0,1,0
female,26,27,'Black/African American',European/Caucasian-American,9,10,Psychology,20,20,20,15,5,20,6,7,9,7,8,6,20,20,20,10,20,10,8,8,8,8,5,7,4,9,6,7,3,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,7,3,0,0,1,0
female,26,23,'Black/African American','Black/African American',9,10,Psychology,25,15,20,20,10,10,8,8,8,8,8,8,20,20,20,10,20,10,8,8,8,8,5,9,9,9,9,9,8,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,9,8,0,1,1,1
female,26,27,'Black/African American','Asian/Pacific Islander/Asian-American',9,10,Psychology,50,10,10,10,10,10,1,1,1,1,1,1,20,20,20,10,20,10,8,8,8,8,5,8,10,9,9,9,5,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,7,7,0,1,0,0
female,26,27,'Black/African American',European/Caucasian-American,9,10,Psychology,25,20,25,20,10,0,6,6,?,6,?,?,20,20,20,10,20,10,8,8,8,8,5,6,10,9,6,8,3,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,6,2,0,0,0,0
female,26,24,'Black/African American',Other,9,10,Psychology,20,20,25,25,5,5,6,6,6,6,6,6,20,20,20,10,20,10,8,8,8,8,5,6,10,8,7,8,6,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,7,6,0,0,1,0
female,26,22,'Black/African American',European/Caucasian-American,9,10,Psychology,10,15,25,15,15,20,8,7,8,7,5,8,20,20,20,10,20,10,8,8,8,8,5,6,10,10,9,10,5,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,8,5,0,0,1,0
female,26,22,'Black/African American','Asian/Pacific Islander/Asian-American',9,10,Psychology,35,40,5,5,7,8,4,8,8,8,6,?,20,20,20,10,20,10,8,8,8,8,5,?,?,?,?,?,?,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,?,?,?,0,0,0
female,26,27,'Black/African American',European/Caucasian-American,9,10,Psychology,20,20,15,25,10,10,6,5,7,7,6,7,20,20,20,10,20,10,8,8,8,8,5,5,10,9,7,7,7,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,8,1,0,1,1,1
female,26,28,'Black/African American','Asian/Pacific Islander/Asian-American',9,10,Psychology,20,30,10,20,0,20,7,9,8,8,5,7,20,20,20,10,20,10,8,8,8,8,5,6,10,9,10,8,5,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,10,6,0,1,1,1
female,26,34,'Black/African American',European/Caucasian-American,9,10,Psychology,30,10,30,10,5,15,5,7,8,7,7,8,20,20,20,10,20,10,8,8,8,8,5,8,9,9,9,8,7,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,8,6,?,1,1,1
female,26,27,'Black/African American','Asian/Pacific Islander/Asian-American',9,10,Psychology,20,20,15,15,12,18,5,10,8,8,6,6,20,20,20,10,20,10,8,8,8,8,5,4,10,10,8,10,2,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,8,4,0,0,1,0
female,26,28,'Black/African American','Black/African American',9,10,Psychology,20,18,20,17,10,15,6,10,10,8,7,6,20,20,20,10,20,10,8,8,8,8,5,10,8,9,10,10,7,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,9,4,0,1,1,1
female,26,28,'Black/African American','Latino/Hispanic American',9,10,Psychology,23,18,21,18,10,10,4,8,8,8,7,5,20,20,20,10,20,10,8,8,8,8,5,9,9,9,4,10,3,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,?,2,7,4,0,0,0,0
female,26,29,European/Caucasian-American,European/Caucasian-American,1,3,English,30,25,18,18,4,5,5,6,5,5,7,3,15,15,25,20,5,20,8,7,8,9,5,3,6,6,5,6,3,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,2,3,0,0,0,0
female,26,24,European/Caucasian-American,'Latino/Hispanic American',1,3,English,30,10,20,20,10,10,6,7,8,8,9,8,15,15,25,20,5,20,8,7,8,9,5,6,8,8,8,7,6,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,8,6,0,1,1,1
female,26,21,European/Caucasian-American,European/Caucasian-American,1,3,English,25,10,25,5,10,25,5,8,7,7,5,6,15,15,25,20,5,20,8,7,8,9,5,5,6,7,5,8,5,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,5,6,0,0,1,0
female,26,26,European/Caucasian-American,European/Caucasian-American,1,3,English,24,16,28,14,8,10,8,9,6,8,5,7,15,15,25,20,5,20,8,7,8,9,5,5,6,7,6,6,6,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,5,0,0,1,0
female,26,25,European/Caucasian-American,European/Caucasian-American,1,3,English,60,20,0,20,0,0,6,6,7,7,?,?,15,15,25,20,5,20,8,7,8,9,5,6,6,7,7,6,6,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,6,0,1,0,0
female,26,32,European/Caucasian-American,European/Caucasian-American,1,3,English,25,15,20,25,10,5,3,5,7,5,5,2,15,15,25,20,5,20,8,7,8,9,5,3,6,7,7,7,3,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,3,0,0,0,0
female,26,25,European/Caucasian-American,European/Caucasian-American,1,3,English,27,15,28,10,10,10,7,7,9,7,6,6,15,15,25,20,5,20,8,7,8,9,5,7,8,8,8,7,5,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,7,6,0,1,1,1
female,26,25,European/Caucasian-American,European/Caucasian-American,1,3,English,25,20,30,15,5,5,7,7,7,8,7,7,15,15,25,20,5,20,8,7,8,9,5,5,7,8,7,5,6,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,6,1,1,1,1
female,26,27,European/Caucasian-American,European/Caucasian-American,1,3,English,20,20,20,15,5,20,5,4,6,3,3,2,15,15,25,20,5,20,8,7,8,9,5,4,4,6,3,6,5,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,3,3,0,0,1,0
female,26,23,European/Caucasian-American,'Black/African American',1,3,English,25,15,20,20,10,10,7,7,7,7,7,7,15,15,25,20,5,20,8,7,8,9,5,8,8,7,5,5,6,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,5,1,1,1,1
female,26,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,3,English,50,10,10,10,10,10,10,10,10,10,10,10,15,15,25,20,5,20,8,7,8,9,5,4,8,8,8,6,4,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,3,1,0,1,0
female,26,27,European/Caucasian-American,European/Caucasian-American,1,3,English,25,20,25,20,10,0,6,6,?,4,?,?,15,15,25,20,5,20,8,7,8,9,5,7,8,8,6,6,5,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,6,0,1,0,0
female,26,24,European/Caucasian-American,Other,1,3,English,20,20,25,25,5,5,7,7,7,7,7,7,15,15,25,20,5,20,8,7,8,9,5,2,5,6,2,6,7,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,3,4,0,0,1,0
female,26,22,European/Caucasian-American,European/Caucasian-American,1,3,English,10,15,25,15,15,20,8,?,8,?,?,?,15,15,25,20,5,20,8,7,8,9,5,4,7,7,7,5,5,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,5,5,0,0,0,0
female,26,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,3,English,35,40,5,5,7,8,8,8,8,8,7,10,15,15,25,20,5,20,8,7,8,9,5,2,3,6,4,6,5,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,3,3,0,0,1,0
female,26,27,European/Caucasian-American,European/Caucasian-American,1,3,English,20,20,15,25,10,10,3,4,5,3,3,5,15,15,25,20,5,20,8,7,8,9,5,8,7,7,7,7,6,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,7,6,0,1,0,0
female,26,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,3,English,20,30,10,20,0,20,8,8,5,5,6,7,15,15,25,20,5,20,8,7,8,9,5,6,8,8,8,7,8,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,8,1,0,1,0
female,26,34,European/Caucasian-American,European/Caucasian-American,1,3,English,30,10,30,10,5,15,3,5,7,5,7,4,15,15,25,20,5,20,8,7,8,9,5,5,6,7,7,7,5,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,4,0,0,0,0
female,26,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,3,English,20,20,15,15,12,18,5,8,7,6,6,6,15,15,25,20,5,20,8,7,8,9,5,7,6,6,3,6,5,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,4,0,0,1,0
female,26,28,European/Caucasian-American,'Black/African American',1,3,English,20,18,20,17,10,15,6,10,10,7,7,4,15,15,25,20,5,20,8,7,8,9,5,6,7,6,7,6,6,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,6,4,0,0,1,0
female,26,28,European/Caucasian-American,'Latino/Hispanic American',1,3,English,23,18,21,18,10,10,5,6,7,6,6,3,15,15,25,20,5,20,8,7,8,9,5,3,7,6,4,6,4,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,?,2,3,4,0,0,0,0
female,32,29,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',30,25,18,18,4,5,5,7,9,4,8,9,15,5,45,10,15,10,7,9,7,10,10,6,6,6,4,4,9,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,6,3,0,1,0,0
female,32,24,European/Caucasian-American,'Latino/Hispanic American',3,3,'Law and English Literature [J.D./Ph.D.]',30,10,20,20,10,10,4,3,2,0,4,2,15,5,45,10,15,10,7,9,7,10,10,5,6,6,4,4,3,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,5,1,0,0,0,0
female,32,21,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',25,10,25,5,10,25,6,6,7,4,5,7,15,5,45,10,15,10,7,9,7,10,10,8,6,10,5,6,8,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,6,1,0,0,1,0
female,32,26,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',24,16,28,14,8,10,3,4,6,2,3,4,15,5,45,10,15,10,7,9,7,10,10,6,5,8,4,6,8,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,8,2,0,0,0,0
female,32,25,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',60,20,0,20,0,0,5,8,7,5,9,3,15,5,45,10,15,10,7,9,7,10,10,5,6,6,5,6,4,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,7,2,0,0,0,0
female,32,32,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',25,15,20,25,10,5,5,5,7,5,5,8,15,5,45,10,15,10,7,9,7,10,10,5,6,6,5,5,7,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,6,3,0,0,0,0
female,32,25,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',27,15,28,10,10,10,6,7,9,3,4,3,15,5,45,10,15,10,7,9,7,10,10,6,4,5,5,6,3,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,6,2,0,0,0,0
female,32,25,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',25,20,30,15,5,5,3,7,8,3,8,3,15,5,45,10,15,10,7,9,7,10,10,8,10,10,5,8,4,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,9,3,0,1,0,0
female,32,27,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',20,20,20,15,5,20,6,8,8,5,3,3,15,5,45,10,15,10,7,9,7,10,10,9,6,9,3,6,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,8,3,0,1,1,1
female,32,23,European/Caucasian-American,'Black/African American',3,3,'Law and English Literature [J.D./Ph.D.]',25,15,20,20,10,10,7,7,7,0,7,0,15,5,45,10,15,10,7,9,7,10,10,9,8,8,8,6,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,8,2,0,0,1,0
female,32,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,3,'Law and English Literature [J.D./Ph.D.]',50,10,10,10,10,10,10,10,10,10,10,10,15,5,45,10,15,10,7,9,7,10,10,?,?,?,?,?,?,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,?,?,?,0,1,0
female,32,27,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',25,20,25,20,10,0,4,6,?,3,3,?,15,5,45,10,15,10,7,9,7,10,10,8,8,8,4,6,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,8,2,0,0,0,0
female,32,24,European/Caucasian-American,Other,3,3,'Law and English Literature [J.D./Ph.D.]',20,20,25,25,5,5,7,7,7,7,7,7,15,5,45,10,15,10,7,9,7,10,10,5,6,8,2,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,7,2,0,0,1,0
female,32,22,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',10,15,25,15,15,20,7,6,9,?,?,4,15,5,45,10,15,10,7,9,7,10,10,6,8,8,4,8,6,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,8,2,0,0,1,0
female,32,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,3,'Law and English Literature [J.D./Ph.D.]',35,40,5,5,7,8,5,9,7,5,5,6,15,5,45,10,15,10,7,9,7,10,10,6,8,9,5,6,3,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,9,2,0,0,1,0
female,32,27,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',20,20,15,25,10,10,3,6,5,3,5,3,15,5,45,10,15,10,7,9,7,10,10,6,7,7,6,7,7,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,7,2,0,0,0,0
female,32,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,3,'Law and English Literature [J.D./Ph.D.]',20,30,10,20,0,20,3,4,5,3,3,2,15,5,45,10,15,10,7,9,7,10,10,6,6,6,6,6,1,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,6,2,0,0,0,0
female,32,34,European/Caucasian-American,European/Caucasian-American,3,3,'Law and English Literature [J.D./Ph.D.]',30,10,30,10,5,15,3,5,6,3,5,4,15,5,45,10,15,10,7,9,7,10,10,9,5,8,3,6,3,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,6,2,0,0,0,0
female,32,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,3,'Law and English Literature [J.D./Ph.D.]',20,20,15,15,12,18,4,9,9,6,6,6,15,5,45,10,15,10,7,9,7,10,10,6,7,7,6,7,3,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,7,2,0,0,0,0
female,32,28,European/Caucasian-American,'Black/African American',3,3,'Law and English Literature [J.D./Ph.D.]',20,18,20,17,10,15,5,7,7,3,5,3,15,5,45,10,15,10,7,9,7,10,10,9,6,8,4,7,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,8,2,0,0,0,0
female,32,28,European/Caucasian-American,'Latino/Hispanic American',3,3,'Law and English Literature [J.D./Ph.D.]',23,18,21,18,10,10,4,5,4,3,4,2,15,5,45,10,15,10,7,9,7,10,10,6,8,8,4,8,3,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,?,0,6,3,0,0,0,0
female,28,29,European/Caucasian-American,European/Caucasian-American,2,2,french,30,25,18,18,4,5,8,8,9,7,7,6,25,20,20,25,0,10,8,8,7,7,4,5,8,9,4,8,2,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,?,7,0,0,1,0
female,28,24,European/Caucasian-American,'Latino/Hispanic American',2,2,french,30,10,20,20,10,10,8,9,8,8,7,9,25,20,20,25,0,10,8,8,7,7,4,4,4,6,4,4,1,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,2,6,0,0,1,0
female,28,21,European/Caucasian-American,European/Caucasian-American,2,2,french,25,10,25,5,10,25,6,6,8,6,6,8,25,20,20,25,0,10,8,8,7,7,4,5,0,5,3,7,?,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,2,2,0,0,1,0
female,28,26,European/Caucasian-American,European/Caucasian-American,2,2,french,24,16,28,14,8,10,9,9,6,5,4,3,25,20,20,25,0,10,8,8,7,7,4,4,6,7,5,4,1,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,4,6,0,0,1,0
female,28,25,European/Caucasian-American,European/Caucasian-American,2,2,french,60,20,0,20,0,0,7,7,7,7,?,?,25,20,20,25,0,10,8,8,7,7,4,4,8,6,4,3,?,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,5,2,0,0,0,0
female,28,32,European/Caucasian-American,European/Caucasian-American,2,2,french,25,15,20,25,10,5,8,7,8,8,8,3,25,20,20,25,0,10,8,8,7,7,4,4,7,9,3,5,?,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,5,6,0,0,1,0
female,28,25,European/Caucasian-American,European/Caucasian-American,2,2,french,27,15,28,10,10,10,8,7,8,7,7,4,25,20,20,25,0,10,8,8,7,7,4,7,9,9,6,5,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,6,7,0,0,1,0
female,28,25,European/Caucasian-American,European/Caucasian-American,2,2,french,25,20,30,15,5,5,8,7,7,8,5,5,25,20,20,25,0,10,8,8,7,7,4,3,6,8,3,?,?,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,3,5,0,0,0,0
female,28,27,European/Caucasian-American,European/Caucasian-American,2,2,french,20,20,20,15,5,20,9,10,10,8,7,8,25,20,20,25,0,10,8,8,7,7,4,4,7,9,3,?,5,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,4,5,0,0,1,0
female,28,23,European/Caucasian-American,'Black/African American',2,2,french,25,15,20,20,10,10,7,7,7,7,7,7,25,20,20,25,0,10,8,8,7,7,4,4,8,6,5,4,?,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,?,4,4,5,0,0,1,0
